scenario,p_overlap,corr_type,instance_file,n,obj_value,runtime
scenario 2,p_20,not-correlated,scen_2id_7_objs_1000_size_1550_sets_39_k_18_overlap_20_not-correlated.txt,1000,1558.0,0.01
scenario 2,p_20,not-correlated,scen_2id_7_objs_300_size_465_sets_33_k_20_overlap_20_not-correlated.txt,300,1154.0,0.00
scenario 2,p_20,not-correlated,scen_2id_7_objs_500_size_775_sets_36_k_20_overlap_20_not-correlated.txt,500,1371.0,0.01
scenario 2,p_20,not-correlated,scen_2id_7_objs_700_size_1085_sets_38_k_20_overlap_20_not-correlated.txt,700,1513.0,0.00
scenario 2,p_20,not-correlated,scen_2id_7_objs_800_size_1240_sets_36_k_18_overlap_20_not-correlated.txt,800,1436.0,0.01
scenario 2,p_20,not-correlated,scen_2id_8_objs_1000_size_1550_sets_33_k_18_overlap_20_not-correlated.txt,1000,1381.0,0.01
scenario 2,p_20,not-correlated,scen_2id_8_objs_300_size_465_sets_37_k_20_overlap_20_not-correlated.txt,300,1258.0,0.00
scenario 2,p_20,not-correlated,scen_2id_8_objs_500_size_775_sets_32_k_20_overlap_20_not-correlated.txt,500,1309.0,0.00
scenario 2,p_20,not-correlated,scen_2id_8_objs_700_size_1085_sets_36_k_20_overlap_20_not-correlated.txt,700,1494.0,0.01
scenario 2,p_20,not-correlated,scen_2id_8_objs_800_size_1240_sets_41_k_18_overlap_20_not-correlated.txt,800,1520.0,0.01
scenario 2,p_20,not-correlated,scen_2id_9_objs_1000_size_1550_sets_40_k_18_overlap_20_not-correlated.txt,1000,1536.0,0.01
scenario 2,p_20,not-correlated,scen_2id_9_objs_300_size_465_sets_33_k_20_overlap_20_not-correlated.txt,300,1182.0,0.01
scenario 2,p_20,not-correlated,scen_2id_9_objs_500_size_775_sets_42_k_20_overlap_20_not-correlated.txt,500,1508.0,0.01
scenario 2,p_20,not-correlated,scen_2id_9_objs_700_size_1085_sets_42_k_20_overlap_20_not-correlated.txt,700,1643.0,0.01
scenario 2,p_20,not-correlated,scen_2id_9_objs_800_size_1240_sets_41_k_18_overlap_20_not-correlated.txt,800,1575.0,0.01
scenario 2,p_40,correlated,scen_2id_10_objs_1000_size_1550_sets_36_k_18_overlap_40_correlated.txt,1000,2001.0,0.01
scenario 2,p_40,correlated,scen_2id_10_objs_300_size_465_sets_33_k_20_overlap_40_correlated.txt,300,967.0,0.01
scenario 2,p_40,correlated,scen_2id_10_objs_500_size_775_sets_38_k_20_overlap_40_correlated.txt,500,1319.0,0.01
scenario 2,p_40,correlated,scen_2id_10_objs_700_size_1085_sets_40_k_20_overlap_40_correlated.txt,700,1661.0,0.01
scenario 2,p_40,correlated,scen_2id_10_objs_800_size_1240_sets_38_k_18_overlap_40_correlated.txt,800,1782.0,0.01
scenario 2,p_40,correlated,scen_2id_1_objs_1000_size_1550_sets_40_k_18_overlap_40_correlated.txt,1000,2100.0,0.01
scenario 2,p_40,correlated,scen_2id_1_objs_300_size_465_sets_32_k_20_overlap_40_correlated.txt,300,949.0,0.01
scenario 2,p_40,correlated,scen_2id_1_objs_500_size_775_sets_35_k_20_overlap_40_correlated.txt,500,1299.0,0.01
scenario 2,p_40,correlated,scen_2id_1_objs_700_size_1085_sets_36_k_20_overlap_40_correlated.txt,700,1601.0,0.01
scenario 2,p_40,correlated,scen_2id_1_objs_800_size_1240_sets_38_k_18_overlap_40_correlated.txt,800,1772.0,0.01
scenario 2,p_40,correlated,scen_2id_2_objs_1000_size_1550_sets_42_k_18_overlap_40_correlated.txt,1000,2108.0,0.01
scenario 2,p_40,correlated,scen_2id_2_objs_300_size_465_sets_33_k_20_overlap_40_correlated.txt,300,944.0,0.00
scenario 2,p_40,correlated,scen_2id_2_objs_500_size_775_sets_40_k_20_overlap_40_correlated.txt,500,1335.0,0.01
scenario 2,p_40,correlated,scen_2id_2_objs_700_size_1085_sets_44_k_20_overlap_40_correlated.txt,700,1695.0,0.01
scenario 2,p_40,correlated,scen_2id_2_objs_800_size_1240_sets_47_k_18_overlap_40_correlated.txt,800,1872.0,0.01
scenario 2,p_40,correlated,scen_2id_3_objs_1000_size_1550_sets_38_k_18_overlap_40_correlated.txt,1000,2074.0,0.01
scenario 2,p_40,correlated,scen_2id_3_objs_300_size_465_sets_37_k_20_overlap_40_correlated.txt,300,939.0,0.00
scenario 2,p_40,correlated,scen_2id_3_objs_500_size_775_sets_36_k_20_overlap_40_correlated.txt,500,1275.0,0.01
scenario 2,p_40,correlated,scen_2id_3_objs_700_size_1085_sets_36_k_20_overlap_40_correlated.txt,700,1619.0,0.01
scenario 2,p_40,correlated,scen_2id_3_objs_800_size_1240_sets_40_k_18_overlap_40_correlated.txt,800,1802.0,0.01
scenario 2,p_40,correlated,scen_2id_4_objs_1000_size_1550_sets_41_k_18_overlap_40_correlated.txt,1000,2087.0,0.01
scenario 2,p_40,correlated,scen_2id_4_objs_300_size_465_sets_39_k_20_overlap_40_correlated.txt,300,973.0,0.03
scenario 2,p_40,correlated,scen_2id_4_objs_500_size_775_sets_32_k_20_overlap_40_correlated.txt,500,1262.0,0.01
scenario 2,p_40,correlated,scen_2id_4_objs_700_size_1085_sets_33_k_20_overlap_40_correlated.txt,700,1595.0,0.01
scenario 2,p_40,correlated,scen_2id_4_objs_800_size_1240_sets_44_k_18_overlap_40_correlated.txt,800,1842.0,0.01
scenario 2,p_40,correlated,scen_2id_5_objs_1000_size_1550_sets_39_k_18_overlap_40_correlated.txt,1000,2044.0,0.01
scenario 2,p_40,correlated,scen_2id_5_objs_300_size_465_sets_42_k_20_overlap_40_correlated.txt,300,985.0,0.00
scenario 2,p_40,correlated,scen_2id_5_objs_500_size_775_sets_36_k_20_overlap_40_correlated.txt,500,1309.0,0.01
scenario 2,p_40,correlated,scen_2id_5_objs_700_size_1085_sets_36_k_20_overlap_40_correlated.txt,700,1587.0,0.01
scenario 2,p_40,correlated,scen_2id_5_objs_800_size_1240_sets_43_k_18_overlap_40_correlated.txt,800,1832.0,0.01
scenario 2,p_40,correlated,scen_2id_6_objs_1000_size_1550_sets_40_k_18_overlap_40_correlated.txt,1000,2054.0,0.02
scenario 2,p_40,correlated,scen_2id_6_objs_300_size_465_sets_39_k_20_overlap_40_correlated.txt,300,975.0,0.02
scenario 2,p_40,correlated,scen_2id_6_objs_500_size_775_sets_41_k_20_overlap_40_correlated.txt,500,1365.0,0.01
scenario 2,p_40,correlated,scen_2id_6_objs_700_size_1085_sets_43_k_20_overlap_40_correlated.txt,700,1695.0,0.01
scenario 2,p_40,correlated,scen_2id_6_objs_800_size_1240_sets_36_k_18_overlap_40_correlated.txt,800,1752.0,0.00
scenario 2,p_40,correlated,scen_2id_7_objs_1000_size_1550_sets_44_k_18_overlap_40_correlated.txt,1000,2152.0,0.01
scenario 2,p_40,correlated,scen_2id_7_objs_300_size_465_sets_34_k_20_overlap_40_correlated.txt,300,968.0,0.01
scenario 2,p_40,correlated,scen_2id_7_objs_500_size_775_sets_37_k_20_overlap_40_correlated.txt,500,1313.0,0.01
scenario 2,p_40,correlated,scen_2id_7_objs_700_size_1085_sets_39_k_20_overlap_40_correlated.txt,700,1655.0,0.01
scenario 2,p_40,correlated,scen_2id_7_objs_800_size_1240_sets_35_k_18_overlap_40_correlated.txt,800,1752.0,0.01
scenario 2,p_40,correlated,scen_2id_8_objs_1000_size_1550_sets_38_k_18_overlap_40_correlated.txt,1000,2050.0,0.01
scenario 2,p_40,correlated,scen_2id_8_objs_300_size_465_sets_35_k_20_overlap_40_correlated.txt,300,982.0,0.01
scenario 2,p_40,correlated,scen_2id_8_objs_500_size_775_sets_36_k_20_overlap_40_correlated.txt,500,1289.0,0.01
scenario 2,p_40,correlated,scen_2id_8_objs_700_size_1085_sets_35_k_20_overlap_40_correlated.txt,700,1603.0,0.01
scenario 2,p_40,correlated,scen_2id_8_objs_800_size_1240_sets_38_k_18_overlap_40_correlated.txt,800,1764.0,0.01
scenario 2,p_40,correlated,scen_2id_9_objs_1000_size_1550_sets_35_k_18_overlap_40_correlated.txt,1000,1990.0,0.01
scenario 2,p_40,correlated,scen_2id_9_objs_300_size_465_sets_34_k_20_overlap_40_correlated.txt,300,968.0,0.01
scenario 2,p_40,correlated,scen_2id_9_objs_500_size_775_sets_36_k_20_overlap_40_correlated.txt,500,1293.0,0.01
scenario 2,p_40,correlated,scen_2id_9_objs_700_size_1085_sets_38_k_20_overlap_40_correlated.txt,700,1645.0,0.01
scenario 2,p_40,correlated,scen_2id_9_objs_800_size_1240_sets_36_k_18_overlap_40_correlated.txt,800,1762.0,0.02
scenario 2,p_40,fully-correlated,scen_2id_10_objs_1000_size_1550_sets_41_k_18_overlap_40_fully-correlated.txt,1000,2122.0,0.01
scenario 2,p_40,fully-correlated,scen_2id_10_objs_300_size_465_sets_30_k_20_overlap_40_fully-correlated.txt,300,905.0,0.01
scenario 2,p_40,fully-correlated,scen_2id_10_objs_500_size_775_sets_35_k_20_overlap_40_fully-correlated.txt,500,1285.0,0.00
scenario 2,p_40,fully-correlated,scen_2id_10_objs_700_size_1085_sets_34_k_20_overlap_40_fully-correlated.txt,700,1605.0,0.01
scenario 2,p_40,fully-correlated,scen_2id_10_objs_800_size_1240_sets_41_k_18_overlap_40_fully-correlated.txt,800,1812.0,0.01
scenario 2,p_40,fully-correlated,scen_2id_1_objs_1000_size_1550_sets_37_k_18_overlap_40_fully-correlated.txt,1000,2082.0,0.01
scenario 2,p_40,fully-correlated,scen_2id_1_objs_300_size_465_sets_39_k_20_overlap_40_fully-correlated.txt,300,978.0,0.01
scenario 2,p_40,fully-correlated,scen_2id_1_objs_500_size_775_sets_40_k_20_overlap_40_fully-correlated.txt,500,1325.0,0.01
scenario 2,p_40,fully-correlated,scen_2id_1_objs_700_size_1085_sets_36_k_20_overlap_40_fully-correlated.txt,700,1625.0,0.01
scenario 2,p_40,fully-correlated,scen_2id_1_objs_800_size_1240_sets_41_k_18_overlap_40_fully-correlated.txt,800,1812.0,0.01
scenario 2,p_40,fully-correlated,scen_2id_2_objs_1000_size_1550_sets_35_k_18_overlap_40_fully-correlated.txt,1000,2032.0,0.01
scenario 2,p_40,fully-correlated,scen_2id_2_objs_300_size_465_sets_34_k_20_overlap_40_fully-correlated.txt,300,925.0,0.00
scenario 2,p_40,fully-correlated,scen_2id_2_objs_500_size_775_sets_39_k_20_overlap_40_fully-correlated.txt,500,1305.0,0.01
scenario 2,p_40,fully-correlated,scen_2id_2_objs_700_size_1085_sets_40_k_20_overlap_40_fully-correlated.txt,700,1665.0,0.01
scenario 2,p_40,fully-correlated,scen_2id_2_objs_800_size_1240_sets_31_k_18_overlap_40_fully-correlated.txt,800,1712.0,0.01
scenario 2,p_40,fully-correlated,scen_2id_3_objs_1000_size_1550_sets_42_k_18_overlap_40_fully-correlated.txt,1000,2132.0,0.01
scenario 2,p_40,fully-correlated,scen_2id_3_objs_300_size_465_sets_34_k_20_overlap_40_fully-correlated.txt,300,935.0,0.00
scenario 2,p_40,fully-correlated,scen_2id_3_objs_500_size_775_sets_39_k_20_overlap_40_fully-correlated.txt,500,1325.0,0.01
scenario 2,p_40,fully-correlated,scen_2id_3_objs_700_size_1085_sets_40_k_20_overlap_40_fully-correlated.txt,700,1665.0,0.01
scenario 2,p_40,fully-correlated,scen_2id_3_objs_800_size_1240_sets_40_k_18_overlap_40_fully-correlated.txt,800,1802.0,0.01
scenario 2,p_40,fully-correlated,scen_2id_4_objs_1000_size_1550_sets_53_k_18_overlap_40_fully-correlated.txt,1000,2242.0,0.01
scenario 2,p_40,fully-correlated,scen_2id_4_objs_300_size_465_sets_36_k_20_overlap_40_fully-correlated.txt,300,965.0,0.00
scenario 2,p_40,fully-correlated,scen_2id_4_objs_500_size_775_sets_44_k_20_overlap_40_fully-correlated.txt,500,1355.0,0.01
scenario 2,p_40,fully-correlated,scen_2id_4_objs_700_size_1085_sets_33_k_20_overlap_40_fully-correlated.txt,700,1595.0,0.01
scenario 2,p_40,fully-correlated,scen_2id_4_objs_800_size_1240_sets_38_k_18_overlap_40_fully-correlated.txt,800,1782.0,0.01
scenario 2,p_40,fully-correlated,scen_2id_5_objs_1000_size_1550_sets_42_k_18_overlap_40_fully-correlated.txt,1000,2122.0,0.01
scenario 2,p_40,fully-correlated,scen_2id_5_objs_300_size_465_sets_38_k_20_overlap_40_fully-correlated.txt,300,975.0,0.01
scenario 2,p_40,fully-correlated,scen_2id_5_objs_500_size_775_sets_35_k_20_overlap_40_fully-correlated.txt,500,1285.0,0.01
scenario 2,p_40,fully-correlated,scen_2id_5_objs_700_size_1085_sets_39_k_20_overlap_40_fully-correlated.txt,700,1655.0,0.01
scenario 2,p_40,fully-correlated,scen_2id_5_objs_800_size_1240_sets_33_k_18_overlap_40_fully-correlated.txt,800,1732.0,0.01
scenario 2,p_40,fully-correlated,scen_2id_6_objs_1000_size_1550_sets_41_k_18_overlap_40_fully-correlated.txt,1000,2122.0,0.01
scenario 2,p_40,fully-correlated,scen_2id_6_objs_300_size_465_sets_34_k_20_overlap_40_fully-correlated.txt,300,935.0,0.00
scenario 2,p_40,fully-correlated,scen_2id_6_objs_500_size_775_sets_34_k_20_overlap_40_fully-correlated.txt,500,1275.0,0.01
scenario 2,p_40,fully-correlated,scen_2id_6_objs_700_size_1085_sets_37_k_20_overlap_40_fully-correlated.txt,700,1635.0,0.01
scenario 2,p_40,fully-correlated,scen_2id_6_objs_800_size_1240_sets_40_k_18_overlap_40_fully-correlated.txt,800,1792.0,0.01
scenario 2,p_40,fully-correlated,scen_2id_7_objs_1000_size_1550_sets_46_k_18_overlap_40_fully-correlated.txt,1000,2162.0,0.01
scenario 2,p_40,fully-correlated,scen_2id_7_objs_300_size_465_sets_36_k_20_overlap_40_fully-correlated.txt,300,962.0,0.00
scenario 2,p_40,fully-correlated,scen_2id_7_objs_500_size_775_sets_45_k_20_overlap_40_fully-correlated.txt,500,1385.0,0.01
scenario 2,p_40,fully-correlated,scen_2id_7_objs_700_size_1085_sets_44_k_20_overlap_40_fully-correlated.txt,700,1705.0,0.01
scenario 2,p_40,fully-correlated,scen_2id_7_objs_800_size_1240_sets_36_k_18_overlap_40_fully-correlated.txt,800,1762.0,0.01
scenario 2,p_40,fully-correlated,scen_2id_8_objs_1000_size_1550_sets_40_k_18_overlap_40_fully-correlated.txt,1000,2112.0,0.01
scenario 2,p_40,fully-correlated,scen_2id_8_objs_300_size_465_sets_34_k_20_overlap_40_fully-correlated.txt,300,945.0,0.00
scenario 2,p_40,fully-correlated,scen_2id_8_objs_500_size_775_sets_33_k_20_overlap_40_fully-correlated.txt,500,1255.0,0.00
scenario 2,p_40,fully-correlated,scen_2id_8_objs_700_size_1085_sets_42_k_20_overlap_40_fully-correlated.txt,700,1665.0,0.01
scenario 2,p_40,fully-correlated,scen_2id_8_objs_800_size_1240_sets_38_k_18_overlap_40_fully-correlated.txt,800,1782.0,0.01
scenario 2,p_40,fully-correlated,scen_2id_9_objs_1000_size_1550_sets_40_k_18_overlap_40_fully-correlated.txt,1000,2102.0,0.01
scenario 2,p_40,fully-correlated,scen_2id_9_objs_300_size_465_sets_31_k_20_overlap_40_fully-correlated.txt,300,901.0,0.00
scenario 2,p_40,fully-correlated,scen_2id_9_objs_500_size_775_sets_33_k_20_overlap_40_fully-correlated.txt,500,1255.0,0.01
scenario 2,p_40,fully-correlated,scen_2id_9_objs_700_size_1085_sets_37_k_20_overlap_40_fully-correlated.txt,700,1635.0,0.01
scenario 2,p_40,fully-correlated,scen_2id_9_objs_800_size_1240_sets_41_k_18_overlap_40_fully-correlated.txt,800,1812.0,0.01
scenario 2,p_40,not-correlated,scen_2id_10_objs_1000_size_1550_sets_40_k_18_overlap_40_not-correlated.txt,1000,1535.0,0.01
scenario 2,p_40,not-correlated,scen_2id_10_objs_300_size_465_sets_35_k_20_overlap_40_not-correlated.txt,300,1074.0,0.00
scenario 2,p_40,not-correlated,scen_2id_10_objs_500_size_775_sets_37_k_20_overlap_40_not-correlated.txt,500,1404.0,0.00
scenario 2,p_40,not-correlated,scen_2id_10_objs_700_size_1085_sets_39_k_20_overlap_40_not-correlated.txt,700,1559.0,0.01
scenario 2,p_40,not-correlated,scen_2id_10_objs_800_size_1240_sets_36_k_18_overlap_40_not-correlated.txt,800,1452.0,0.01
scenario 2,p_40,not-correlated,scen_2id_1_objs_1000_size_1550_sets_37_k_18_overlap_40_not-correlated.txt,1000,1449.0,0.01
scenario 2,p_40,not-correlated,scen_2id_1_objs_300_size_465_sets_35_k_20_overlap_40_not-correlated.txt,300,1022.0,0.00
scenario 2,p_40,not-correlated,scen_2id_1_objs_500_size_775_sets_35_k_20_overlap_40_not-correlated.txt,500,1389.0,0.00
scenario 2,p_40,not-correlated,scen_2id_1_objs_700_size_1085_sets_46_k_20_overlap_40_not-correlated.txt,700,1584.0,0.01
scenario 2,p_40,not-correlated,scen_2id_1_objs_800_size_1240_sets_36_k_18_overlap_40_not-correlated.txt,800,1411.0,0.01
scenario 2,p_40,not-correlated,scen_2id_2_objs_1000_size_1550_sets_36_k_18_overlap_40_not-correlated.txt,1000,1380.0,0.01
scenario 2,p_40,not-correlated,scen_2id_2_objs_300_size_465_sets_36_k_20_overlap_40_not-correlated.txt,300,1128.0,0.01
scenario 2,p_40,not-correlated,scen_2id_2_objs_500_size_775_sets_35_k_20_overlap_40_not-correlated.txt,500,1322.0,0.00
scenario 2,p_40,not-correlated,scen_2id_2_objs_700_size_1085_sets_37_k_20_overlap_40_not-correlated.txt,700,1377.0,0.01
scenario 2,p_40,not-correlated,scen_2id_2_objs_800_size_1240_sets_41_k_18_overlap_40_not-correlated.txt,800,1537.0,0.01
scenario 2,p_40,not-correlated,scen_2id_3_objs_1000_size_1550_sets_34_k_18_overlap_40_not-correlated.txt,1000,1412.0,0.01
scenario 2,p_40,not-correlated,scen_2id_3_objs_300_size_465_sets_35_k_20_overlap_40_not-correlated.txt,300,1063.0,0.00
scenario 2,p_40,not-correlated,scen_2id_3_objs_500_size_775_sets_33_k_20_overlap_40_not-correlated.txt,500,1232.0,0.00
scenario 2,p_40,not-correlated,scen_2id_3_objs_700_size_1085_sets_38_k_20_overlap_40_not-correlated.txt,700,1447.0,0.01
scenario 2,p_40,not-correlated,scen_2id_3_objs_800_size_1240_sets_42_k_18_overlap_40_not-correlated.txt,800,1548.0,0.01
scenario 2,p_40,not-correlated,scen_2id_4_objs_1000_size_1550_sets_45_k_18_overlap_40_not-correlated.txt,1000,1662.0,0.01
scenario 2,p_40,not-correlated,scen_2id_4_objs_300_size_465_sets_35_k_20_overlap_40_not-correlated.txt,300,1169.0,0.01
scenario 2,p_40,not-correlated,scen_2id_4_objs_500_size_775_sets_39_k_20_overlap_40_not-correlated.txt,500,1350.0,0.01
scenario 2,p_40,not-correlated,scen_2id_4_objs_700_size_1085_sets_35_k_20_overlap_40_not-correlated.txt,700,1394.0,0.01
scenario 2,p_40,not-correlated,scen_2id_4_objs_800_size_1240_sets_35_k_18_overlap_40_not-correlated.txt,800,1421.0,0.01
scenario 2,p_40,not-correlated,scen_2id_5_objs_1000_size_1550_sets_36_k_18_overlap_40_not-correlated.txt,1000,1466.0,0.01
scenario 2,p_40,not-correlated,scen_2id_5_objs_300_size_465_sets_40_k_20_overlap_40_not-correlated.txt,300,1086.0,0.01
scenario 2,p_40,not-correlated,scen_2id_5_objs_500_size_775_sets_40_k_20_overlap_40_not-correlated.txt,500,1416.0,0.01
scenario 2,p_40,not-correlated,scen_2id_5_objs_700_size_1085_sets_36_k_20_overlap_40_not-correlated.txt,700,1393.0,0.01
scenario 2,p_40,not-correlated,scen_2id_5_objs_800_size_1240_sets_41_k_18_overlap_40_not-correlated.txt,800,1471.0,0.01
scenario 2,p_40,not-correlated,scen_2id_6_objs_1000_size_1550_sets_40_k_18_overlap_40_not-correlated.txt,1000,1548.0,0.01
scenario 2,p_40,not-correlated,scen_2id_6_objs_300_size_465_sets_38_k_20_overlap_40_not-correlated.txt,300,1118.0,0.01
scenario 2,p_40,not-correlated,scen_2id_6_objs_500_size_775_sets_38_k_20_overlap_40_not-correlated.txt,500,1465.0,0.01
scenario 2,p_40,not-correlated,scen_2id_6_objs_700_size_1085_sets_35_k_20_overlap_40_not-correlated.txt,700,1428.0,0.00
scenario 2,p_40,not-correlated,scen_2id_6_objs_800_size_1240_sets_41_k_18_overlap_40_not-correlated.txt,800,1469.0,0.00
scenario 2,p_40,not-correlated,scen_2id_7_objs_1000_size_1550_sets_39_k_18_overlap_40_not-correlated.txt,1000,1561.0,0.01
scenario 2,p_40,not-correlated,scen_2id_7_objs_300_size_465_sets_33_k_20_overlap_40_not-correlated.txt,300,1148.0,0.01
scenario 2,p_40,not-correlated,scen_2id_7_objs_500_size_775_sets_36_k_20_overlap_40_not-correlated.txt,500,1301.0,0.00
scenario 2,p_40,not-correlated,scen_2id_7_objs_700_size_1085_sets_38_k_20_overlap_40_not-correlated.txt,700,1473.0,0.01
scenario 2,p_40,not-correlated,scen_2id_7_objs_800_size_1240_sets_36_k_18_overlap_40_not-correlated.txt,800,1394.0,0.01
scenario 2,p_40,not-correlated,scen_2id_8_objs_1000_size_1550_sets_33_k_18_overlap_40_not-correlated.txt,1000,1365.0,0.01
scenario 2,p_40,not-correlated,scen_2id_8_objs_300_size_465_sets_37_k_20_overlap_40_not-correlated.txt,300,1081.0,0.01
scenario 2,p_40,not-correlated,scen_2id_8_objs_500_size_775_sets_32_k_20_overlap_40_not-correlated.txt,500,1273.0,0.00
scenario 2,p_40,not-correlated,scen_2id_8_objs_700_size_1085_sets_36_k_20_overlap_40_not-correlated.txt,700,1408.0,0.01
scenario 2,p_40,not-correlated,scen_2id_8_objs_800_size_1240_sets_41_k_18_overlap_40_not-correlated.txt,800,1491.0,0.01
scenario 2,p_40,not-correlated,scen_2id_9_objs_1000_size_1550_sets_40_k_18_overlap_40_not-correlated.txt,1000,1483.0,0.01
scenario 2,p_40,not-correlated,scen_2id_9_objs_300_size_465_sets_33_k_20_overlap_40_not-correlated.txt,300,1065.0,0.01
scenario 2,p_40,not-correlated,scen_2id_9_objs_500_size_775_sets_42_k_20_overlap_40_not-correlated.txt,500,1389.0,0.01
scenario 2,p_40,not-correlated,scen_2id_9_objs_700_size_1085_sets_42_k_20_overlap_40_not-correlated.txt,700,1514.0,0.01
scenario 2,p_40,not-correlated,scen_2id_9_objs_800_size_1240_sets_41_k_18_overlap_40_not-correlated.txt,800,1517.0,0.01
scenario 2,p_60,correlated,scen_2id_10_objs_1000_size_1550_sets_36_k_18_overlap_60_correlated.txt,1000,1924.0,0.01
scenario 2,p_60,correlated,scen_2id_10_objs_300_size_465_sets_33_k_20_overlap_60_correlated.txt,300,940.0,0.01
scenario 2,p_60,correlated,scen_2id_10_objs_500_size_775_sets_38_k_20_overlap_60_correlated.txt,500,1309.0,0.00
scenario 2,p_60,correlated,scen_2id_10_objs_700_size_1085_sets_40_k_20_overlap_60_correlated.txt,700,1646.0,0.00
scenario 2,p_60,correlated,scen_2id_10_objs_800_size_1240_sets_38_k_18_overlap_60_correlated.txt,800,1782.0,0.01
scenario 2,p_60,correlated,scen_2id_1_objs_1000_size_1550_sets_40_k_18_overlap_60_correlated.txt,1000,2074.0,0.01
scenario 2,p_60,correlated,scen_2id_1_objs_300_size_465_sets_32_k_20_overlap_60_correlated.txt,300,913.0,0.03
scenario 2,p_60,correlated,scen_2id_1_objs_500_size_775_sets_35_k_20_overlap_60_correlated.txt,500,1283.0,0.01
scenario 2,p_60,correlated,scen_2id_1_objs_700_size_1085_sets_36_k_20_overlap_60_correlated.txt,700,1576.0,0.01
scenario 2,p_60,correlated,scen_2id_1_objs_800_size_1240_sets_38_k_18_overlap_60_correlated.txt,800,1768.0,0.01
scenario 2,p_60,correlated,scen_2id_2_objs_1000_size_1550_sets_42_k_18_overlap_60_correlated.txt,1000,2095.0,0.01
