filename,scenario,type,n,instance,dp_obj,dp_time,gurobi_obj,gurobi_time,obj_match
kpdwfs_sc2_id10_n800_b1240_sets38_k288_correlated.txt,2,C,800,10,2250.0,7.7273,2250.0,0.0364,True
kpdwfs_sc2_id1_n1000_b1550_sets40_k288_correlated.txt,2,C,1000,1,2279.0,12.9010,2279.0,0.0559,True
kpdwfs_sc2_id1_n300_b465_sets32_k320_correlated.txt,2,C,300,1,1161.0,0.9642,1161.0,0.0170,True
kpdwfs_sc2_id1_n500_b775_sets35_k320_correlated.txt,2,C,500,1,1648.0,2.7129,1648.0,0.0598,True
kpdwfs_sc2_id1_n700_b1085_sets36_k320_correlated.txt,2,C,700,1,1768.0,6.1617,1768.0,0.0391,True
kpdwfs_sc2_id1_n800_b1240_sets38_k288_correlated.txt,2,C,800,1,2049.0,6.5929,2049.0,0.0620,True
kpdwfs_sc2_id2_n1000_b1550_sets42_k288_correlated.txt,2,C,1000,2,2199.0,11.5795,2199.0,0.0382,True
kpdwfs_sc2_id2_n300_b465_sets33_k320_correlated.txt,2,C,300,2,1230.0,1.4034,1230.0,0.0360,True
kpdwfs_sc2_id2_n500_b775_sets40_k320_correlated.txt,2,C,500,2,1739.0,2.4795,1739.0,0.0512,True
kpdwfs_sc2_id2_n700_b1085_sets44_k320_correlated.txt,2,C,700,2,2198.0,7.3874,2198.0,0.0821,True
kpdwfs_sc2_id2_n800_b1240_sets47_k288_correlated.txt,2,C,800,2,2353.0,8.0340,2353.0,0.1019,True
kpdwfs_sc2_id3_n1000_b1550_sets38_k288_correlated.txt,2,C,1000,3,2424.0,11.7210,2424.0,0.0827,True
kpdwfs_sc2_id3_n300_b465_sets37_k320_correlated.txt,2,C,300,3,1220.0,0.7915,1220.0,0.0306,True
kpdwfs_sc2_id3_n500_b775_sets36_k320_correlated.txt,2,C,500,3,1507.0,2.6069,1507.0,0.0480,True
kpdwfs_sc2_id3_n700_b1085_sets36_k320_correlated.txt,2,C,700,3,1939.0,6.6972,1939.0,0.0358,True
kpdwfs_sc2_id3_n800_b1240_sets40_k288_correlated.txt,2,C,800,3,2225.0,7.4898,2225.0,0.0480,True
kpdwfs_sc2_id4_n1000_b1550_sets41_k288_correlated.txt,2,C,1000,4,2235.0,14.7575,2235.0,0.0380,True
kpdwfs_sc2_id4_n300_b465_sets39_k320_correlated.txt,2,C,300,4,1200.0,0.8459,1200.0,0.0314,True
kpdwfs_sc2_id4_n500_b775_sets32_k320_correlated.txt,2,C,500,4,1558.0,3.6292,1558.0,0.0343,True
kpdwfs_sc2_id4_n700_b1085_sets33_k320_correlated.txt,2,C,700,4,1916.0,9.9222,1916.0,0.0476,True
kpdwfs_sc2_id4_n800_b1240_sets44_k288_correlated.txt,2,C,800,4,2392.0,11.1665,2392.0,0.0561,True
kpdwfs_sc2_id5_n1000_b1550_sets39_k288_correlated.txt,2,C,1000,5,2205.0,14.0823,2205.0,0.0514,True
kpdwfs_sc2_id5_n300_b465_sets42_k320_correlated.txt,2,C,300,5,1219.0,0.8704,1219.0,0.0378,True
kpdwfs_sc2_id5_n500_b775_sets36_k320_correlated.txt,2,C,500,5,1721.0,2.8795,1721.0,0.0477,True
kpdwfs_sc2_id5_n700_b1085_sets36_k320_correlated.txt,2,C,700,5,1759.0,11.2365,1759.0,0.0324,True
kpdwfs_sc2_id5_n800_b1240_sets43_k288_correlated.txt,2,C,800,5,2137.0,10.1661,2137.0,0.0677,True
kpdwfs_sc2_id6_n1000_b1550_sets40_k288_correlated.txt,2,C,1000,6,2126.0,14.4567,2126.0,0.0591,True
kpdwfs_sc2_id6_n300_b465_sets39_k320_correlated.txt,2,C,300,6,1226.0,1.3092,1226.0,0.0386,True
kpdwfs_sc2_id6_n500_b775_sets41_k320_correlated.txt,2,C,500,6,1712.0,3.1657,1712.0,0.0727,True
kpdwfs_sc2_id6_n700_b1085_sets43_k320_correlated.txt,2,C,700,6,2166.0,8.8903,2166.0,0.0486,True
kpdwfs_sc2_id6_n800_b1240_sets36_k288_correlated.txt,2,C,800,6,2031.0,9.7786,2031.0,0.0533,True
kpdwfs_sc2_id7_n1000_b1550_sets44_k288_correlated.txt,2,C,1000,7,2447.0,15.0776,2447.0,0.0525,True
kpdwfs_sc2_id7_n300_b465_sets34_k320_correlated.txt,2,C,300,7,1254.0,1.1784,1254.0,0.0401,True
kpdwfs_sc2_id7_n500_b775_sets37_k320_correlated.txt,2,C,500,7,1691.0,4.8713,1691.0,0.0472,True
kpdwfs_sc2_id7_n700_b1085_sets39_k320_correlated.txt,2,C,700,7,2134.0,8.5656,2134.0,0.0713,True
kpdwfs_sc2_id7_n800_b1240_sets35_k288_correlated.txt,2,C,800,7,2039.0,8.3572,2039.0,0.0258,True
kpdwfs_sc2_id8_n1000_b1550_sets38_k288_correlated.txt,2,C,1000,8,2316.0,11.2176,2316.0,0.0650,True
kpdwfs_sc2_id8_n300_b465_sets35_k320_correlated.txt,2,C,300,8,1259.0,0.7675,1259.0,0.0516,True
kpdwfs_sc2_id8_n500_b775_sets36_k320_correlated.txt,2,C,500,8,1613.0,2.1416,1613.0,0.0180,True
kpdwfs_sc2_id8_n700_b1085_sets35_k320_correlated.txt,2,C,700,8,1860.0,7.0593,1860.0,0.0440,True
kpdwfs_sc2_id8_n800_b1240_sets38_k288_correlated.txt,2,C,800,8,1872.0,7.5226,1872.0,0.0624,True
kpdwfs_sc2_id9_n1000_b1550_sets35_k288_correlated.txt,2,C,1000,9,2156.0,13.1909,2156.0,0.0433,True
kpdwfs_sc2_id9_n300_b465_sets34_k320_correlated.txt,2,C,300,9,1168.0,0.9190,1168.0,0.0340,True
kpdwfs_sc2_id9_n500_b775_sets36_k320_correlated.txt,2,C,500,9,1641.0,3.1072,1641.0000011373052,0.0550,True
kpdwfs_sc2_id9_n700_b1085_sets38_k320_correlated.txt,2,C,700,9,2072.0,7.4774,2072.0,0.0560,True
kpdwfs_sc2_id9_n800_b1240_sets36_k288_correlated.txt,2,C,800,9,2127.0,6.0239,2127.0,0.0500,True
kpdwfs_sc2_id10_n1000_b1550_sets41_k288_fully-correlated.txt,2,FC,1000,10,2721.0,12.1926,2721.0,0.0354,True
kpdwfs_sc2_id10_n300_b465_sets30_k320_fully-correlated.txt,2,FC,300,10,1087.0,0.8062,1087.0,0.0312,True
kpdwfs_sc2_id10_n500_b775_sets35_k320_fully-correlated.txt,2,FC,500,10,1535.0,2.4692,1535.0,0.0426,True
kpdwfs_sc2_id10_n700_b1085_sets34_k320_fully-correlated.txt,2,FC,700,10,2218.0,6.6607,2218.0,0.0483,True
kpdwfs_sc2_id10_n800_b1240_sets41_k288_fully-correlated.txt,2,FC,800,10,2349.0,9.0023,2349.0,0.0390,True
kpdwfs_sc2_id1_n1000_b1550_sets37_k288_fully-correlated.txt,2,FC,1000,1,2620.0,13.1774,2620.0,0.0795,True
kpdwfs_sc2_id1_n300_b465_sets39_k320_fully-correlated.txt,2,FC,300,1,1195.0,0.7202,1195.0,0.0310,True
kpdwfs_sc2_id1_n500_b775_sets40_k320_fully-correlated.txt,2,FC,500,1,1733.0,3.4003,1733.0,0.0540,True
kpdwfs_sc2_id1_n700_b1085_sets36_k320_fully-correlated.txt,2,FC,700,1,2325.0,7.7081,2325.0,0.0551,True
kpdwfs_sc2_id1_n800_b1240_sets41_k288_fully-correlated.txt,2,FC,800,1,2421.0,10.7426,2421.0,0.0578,True
kpdwfs_sc2_id2_n1000_b1550_sets35_k288_fully-correlated.txt,2,FC,1000,2,2580.0,13.9529,2580.0,0.0812,True
kpdwfs_sc2_id2_n300_b465_sets34_k320_fully-correlated.txt,2,FC,300,2,1217.0,1.1692,1217.0,0.0290,True
kpdwfs_sc2_id2_n500_b775_sets39_k320_fully-correlated.txt,2,FC,500,2,1726.0,2.8876,1726.0,0.0230,True
kpdwfs_sc2_id2_n700_b1085_sets40_k320_fully-correlated.txt,2,FC,700,2,2292.0,8.6219,2292.0,0.0297,True
kpdwfs_sc2_id2_n800_b1240_sets31_k288_fully-correlated.txt,2,FC,800,2,2236.0,7.7460,2236.0,0.0297,True
kpdwfs_sc2_id3_n1000_b1550_sets42_k288_fully-correlated.txt,2,FC,1000,3,2780.0,11.0916,2780.0,0.0593,True
kpdwfs_sc2_id3_n300_b465_sets34_k320_fully-correlated.txt,2,FC,300,3,1198.0,0.7211,1198.0,0.0320,True
kpdwfs_sc2_id3_n500_b775_sets39_k320_fully-correlated.txt,2,FC,500,3,1668.0,2.5096,1668.0,0.0274,True
kpdwfs_sc2_id3_n700_b1085_sets40_k320_fully-correlated.txt,2,FC,700,3,2212.0,7.8082,2212.0,0.0460,True
kpdwfs_sc2_id3_n800_b1240_sets40_k288_fully-correlated.txt,2,FC,800,3,2346.0,7.4427,2346.0,0.0596,True
kpdwfs_sc2_id4_n1000_b1550_sets53_k288_fully-correlated.txt,2,FC,1000,4,3049.0,14.7738,3049.0,0.0780,True
kpdwfs_sc2_id4_n300_b465_sets36_k320_fully-correlated.txt,2,FC,300,4,1221.0,0.8829,1221.0,0.0200,True
kpdwfs_sc2_id4_n500_b775_sets44_k320_fully-correlated.txt,2,FC,500,4,1770.0,3.1483,1770.0,0.0694,True
kpdwfs_sc2_id4_n700_b1085_sets33_k320_fully-correlated.txt,2,FC,700,4,2186.0,5.3726,2186.0,0.0423,True
